,Index,Lender name,Rate type,Initial rate,Initial Period,Ongoing rate,Ending Loan,Interest Paid,Capital Paid,Overpayments,Fee,Total costs (excl. capital)
0,15,The Mortgage Works,Tracker,1.64,24,4.49,71641.73779550147,11641.737795501487,27358.262204498533,16791.307619067946,1980.0,13621.737795501487
0,424,The Mortgage Works,Tracker,1.64,24,4.49,71641.73779550147,11641.737795501487,27358.262204498533,16791.307619067946,1980.0,13621.737795501487
0,92,The Mortgage Works,Fixed,2.19,24,4.49,72636.26864138033,12636.26864138033,26363.73135861967,15574.598381654458,995.0,13631.26864138033
0,497,The Mortgage Works,Fixed,2.19,24,4.49,72636.26864138033,12636.26864138033,26363.73135861967,15574.598381654458,995.0,13631.26864138033
0,16,The Mortgage Works,Tracker,1.64,24,4.49,71641.73779550147,11641.737795501487,27358.262204498533,16791.307619067946,1995.0,13636.737795501487
0,425,The Mortgage Works,Tracker,1.64,24,4.49,71641.73779550147,11641.737795501487,27358.262204498533,16791.307619067946,1995.0,13636.737795501487
0,502,Principality Building Society,Fixed,2.2,24,4.9,72742.15228230145,12742.15228230145,26257.847717698547,15496.35870199229,895.0,13637.15228230145
0,199,Skipton Building Society,Fixed,2.61,36,4.94,73648.94956225374,13648.949562253778,25351.050437746264,14520.703636732218,0.0,13648.949562253778
0,606,Skipton Building Society,Fixed,2.61,36,4.94,73648.94956225374,13648.949562253778,25351.050437746264,14520.703636732218,0.0,13648.949562253778
0,551,Principality Building Society,Fixed,2.4,24,4.9,73652.99067100804,13652.990671008021,25347.00932899196,14848.525201531444,0.0,13652.990671008021
0,310,Royal Bank of Scotland,Fixed,3.15,60,3.99,73684.3466755968,13684.346675596782,25315.653324403203,13473.629162992393,0.0,13684.346675596782
0,128,Principality Building Society,Fixed,2.3,24,4.9,73196.4093772342,13196.409377234168,25803.590622765798,15173.942592449359,500.0,13696.409377234168
0,50,The Mortgage Works,Fixed,1.99,24,4.49,71735.78219098998,11735.78219098999,27264.21780901002,16209.390795364297,1980.0,13715.78219098999
0,458,The Mortgage Works,Fixed,1.99,24,4.49,71735.78219098998,11735.78219098999,27264.21780901002,16209.390795364297,1980.0,13715.78219098999
0,232,Tipton & Coseley Building Society Intermediaries,Fixed,2.73,60,5.49,71725.30303087443,11725.303030874415,27274.696969125565,14813.354049327143,1999.0,13724.303030874415
0,639,Tipton & Coseley Building Society Intermediaries,Fixed,2.73,60,5.49,71725.30303087443,11725.303030874415,27274.696969125565,14813.354049327143,1999.0,13724.303030874415
0,308,HSBC,Fixed,3.09,60,5.0,73401.81793782044,13401.817937820482,25598.182062179563,13667.477407277667,349.0,13750.817937820482
0,719,HSBC,Fixed,3.09,60,5.0,73401.81793782044,13401.817937820482,25598.182062179563,13667.477407277667,349.0,13750.817937820482
0,582,Post Office,Fixed,2.53,36,4.99,73281.33595319978,13281.335953199767,25718.664046800215,14780.336459138096,490.0,13771.335953199767
0,52,The Mortgage Works,Fixed,1.99,24,4.99,71808.88978033327,11808.88978033329,27191.110219666734,16153.530222320092,1995.0,13803.88978033329
0,461,The Mortgage Works,Fixed,1.99,24,4.99,71808.88978033327,11808.88978033329,27191.110219666734,16153.530222320092,1995.0,13803.88978033329
0,98,Virgin Money,Fixed,2.21,36,4.99,71811.29703773877,11811.29703773878,27188.70296226123,15811.960610001564,1995.0,13806.29703773878
0,505,Virgin Money,Fixed,2.21,36,4.99,71811.29703773877,11811.29703773878,27188.70296226123,15811.960610001564,1995.0,13806.29703773878
0,314,TSB,Fixed,3.19,60,4.84,73873.19654151585,13873.196541515876,25126.80345848415,13343.945457840495,0.0,13873.196541515876
0,315,TSB Intermediary ,Fixed,3.19,60,4.84,73873.19654151585,13873.196541515876,25126.80345848415,13343.945457840495,0.0,13873.196541515876
0,727,TSB,Fixed,3.19,60,4.84,73873.19654151585,13873.196541515876,25126.80345848415,13343.945457840495,0.0,13873.196541515876
0,728,TSB Intermediary ,Fixed,3.19,60,4.84,73873.19654151585,13873.196541515876,25126.80345848415,13343.945457840495,0.0,13873.196541515876
0,61,Royal Bank of Scotland,Fixed,2.04,24,3.99,71886.77374788927,11886.773747889258,27113.226252110733,16106.467636492094,1995.0,13881.773747889258
0,466,Royal Bank of Scotland,Fixed,2.04,24,3.99,71886.77374788927,11886.773747889258,27113.226252110733,16106.467636492094,1995.0,13881.773747889258
0,157,Royal Bank of Scotland Intermediaries,Fixed,2.48,24,3.99,73883.4142889772,13883.414288977234,25116.585711022795,14688.72796184051,0.0,13883.414288977234
0,110,Barclays,Fixed,2.24,36,4.99,71948.07725129896,11948.077251298964,27051.922748701036,15716.492317169588,1950.0,13898.077251298964
0,86,Principality Building Society,Fixed,2.15,24,4.9,72515.89181240903,12515.891812409052,26484.108187590973,15656.442576593869,1395.0,13910.891812409052
0,731,Skipton Building Society,Fixed,3.2,60,4.94,73920.47129365378,13920.471293653758,25079.528706346216,13311.468206456731,0.0,13920.471293653758
0,294,TSB,Fixed,2.99,60,4.84,72932.91959438236,12932.919594382342,26067.080405617642,13988.744885167796,995.0,13927.919594382342
0,295,TSB Intermediary ,Fixed,2.99,60,4.84,72932.91959438236,12932.919594382342,26067.080405617642,13988.744885167796,995.0,13927.919594382342
0,702,TSB,Fixed,2.99,60,4.84,72932.91959438236,12932.919594382342,26067.080405617642,13988.744885167796,995.0,13927.919594382342
0,703,TSB Intermediary ,Fixed,2.99,60,4.84,72932.91959438236,12932.919594382342,26067.080405617642,13988.744885167796,995.0,13927.919594382342
0,111,Platform,Fixed,2.24,36,4.74,71929.79490077928,11929.794900779274,27070.205099220722,15730.460795087005,1999.0,13928.794900779274
0,62,NatWest,Fixed,2.04,24,4.49,71960.04230217454,11960.042302174501,27039.957697825463,16051.813932017563,1995.0,13955.042302174501
0,467,NatWest,Fixed,2.04,24,4.49,71960.04230217454,11960.042302174501,27039.957697825463,16051.813932017563,1995.0,13955.042302174501
0,553,Post Office,Fixed,2.42,36,4.99,72773.25137742994,12773.25137742991,26226.748622570056,15138.267275354596,1190.0,13963.25137742991
0,156,Skipton Building Society,Fixed,2.47,24,4.94,73979.98688091518,13979.986880915181,25020.01311908482,14614.33016823247,0.0,13979.986880915181
0,558,Skipton Building Society,Fixed,2.47,24,4.94,73979.98688091518,13979.986880915181,25020.01311908482,14614.33016823247,0.0,13979.986880915181
0,215,State Bank of India,Fixed,2.69,36,4.49,73988.11182423269,13988.111824232978,25011.888175767308,14281.92777996212,0.0,13988.111824232978
0,621,State Bank of India,Fixed,2.69,36,4.49,73988.11182423269,13988.111824232978,25011.888175767308,14281.92777996212,0.0,13988.111824232978
0,256,Godiva Mortgages Limited,Fixed,2.79,60,4.74,72002.51432782318,12002.51432782318,26997.485672176816,14624.436871840224,1999.0,14001.51432782318
0,63,HSBC,Fixed,2.04,24,5.0,72034.81053798694,12034.810537986954,26965.189462013062,15994.681847867017,1999.0,14033.810537986954
0,471,HSBC,Fixed,2.04,24,5.0,72034.81053798694,12034.810537986954,26965.189462013062,15994.681847867017,1999.0,14033.810537986954
0,519,Leek United Building Society,Fixed,2.25,24,5.44,73049.075191232,13049.07519123193,25950.924808768003,15273.195040648747,995.0,14044.07519123193
0,472,Leek United Building Society,Discount,2.05,24,5.44,73556.95467767522,13556.954677675243,25443.045322324775,15417.072910681016,495.0,14051.954677675243
0,241,BM Solutions,Fixed,2.74,60,4.84,71771.44394125805,11771.443941258061,27228.556058741946,14781.925482581984,2290.0,14061.443941258061
0,543,Post Office,Fixed,2.38,24,4.99,73574.92487490128,13574.924874901233,25425.075125098723,14903.499574984688,490.0,14064.924874901233
0,316,Accord Mortgages,Fixed,3.19,60,4.99,73873.19654151585,13873.196541515876,25126.80345848415,13343.945457840495,195.0,14068.196541515876
0,729,Accord Mortgages,Fixed,3.19,60,4.99,73873.19654151585,13873.196541515876,25126.80345848415,13343.945457840495,195.0,14068.196541515876
0,161,Virgin Money,Fixed,2.49,36,4.99,73096.2420036336,13096.242003633623,25903.757996366403,14910.89438958618,995.0,14091.242003633623
0,567,Virgin Money,Fixed,2.49,36,4.99,73096.2420036336,13096.242003633623,25903.757996366403,14910.89438958618,995.0,14091.242003633623
0,468,Leek United Building Society,Fixed,2.04,24,5.44,72099.34430960334,12099.344309603352,26900.655690396656,15944.302159849325,1995.0,14094.344309603352
0,580,Royal Bank of Scotland Intermediaries,Fixed,2.53,24,3.99,74113.15493989091,14113.154939890888,24886.845060109088,14523.946260152608,0.0,14113.154939890888
0,298,Furness Building Society,Fixed,2.99,60,5.54,72932.91959438236,12932.919594382342,26067.080405617642,13988.744885167796,1250.0,14182.919594382342
0,706,Furness Building Society,Fixed,2.99,60,5.54,72932.91959438236,12932.919594382342,26067.080405617642,13988.744885167796,1250.0,14182.919594382342
0,6,Hinckley & Rugby Building Society,Discount,1.49,24,5.89,70951.35111017355,10951.35111017352,28048.64888982645,17279.59011573764,3249.0,14200.35111017352
0,414,Hinckley & Rugby Building Society,Discount,1.49,24,5.89,70951.35111017355,10951.35111017352,28048.64888982645,17279.59011573764,3249.0,14200.35111017352
0,318,BM Solutions,Fixed,3.2,60,4.84,73920.47129365378,13920.471293653758,25079.528706346216,13311.468206456731,295.0,14215.471293653758
0,732,BM Solutions,Fixed,3.2,60,4.84,73920.47129365378,13920.471293653758,25079.528706346216,13311.468206456731,295.0,14215.471293653758
0,90,The Melton Mowbray Building Society ,Discount,2.19,36,4.99,74220.48579506781,14220.48579506773,24779.514204932188,14934.432475226951,0.0,14220.48579506773
0,494,The Melton Mowbray Building Society ,Discount,2.19,36,4.99,74220.48579506781,14220.48579506773,24779.514204932188,14934.432475226951,0.0,14220.48579506773
0,129,Leek United Building Society,Fixed,2.31,24,5.44,73322.30212118279,13322.302121182864,25677.697878817213,15079.02096800012,995.0,14317.302121182864
0,323,Godiva Mortgages Limited,Fixed,3.29,60,4.74,74347.06782039453,14347.067820394574,24652.932179605472,13018.161820851526,0.0,14347.067820394574
0,542,Barclays,Fixed,2.34,36,4.99,72405.55443006658,12405.55443006656,26594.44556993342,15396.40240241157,1950.0,14355.55443006656
0,171,Post Office,Fixed,2.51,36,4.99,73188.74091885335,13188.740918853384,25811.25908114665,14845.672749985513,1190.0,14378.740918853384
0,720,Godiva Mortgages Limited,Fixed,3.09,60,4.74,73401.81793782044,13401.817937820482,25598.182062179563,13667.477407277667,999.0,14400.817937820482
0,609,Post Office,Fixed,2.63,36,4.99,73745.75621960506,13745.756219605111,25254.243780394943,14451.935213762805,690.0,14435.756219605111
0,304,BM Solutions,Fixed,3.04,60,4.84,73167.05950715876,13167.059507158738,25832.94049284124,13828.394991953091,1290.0,14457.059507158738
0,713,BM Solutions,Fixed,3.04,60,4.84,73167.05950715876,13167.059507158738,25832.94049284124,13828.394991953091,1290.0,14457.059507158738
0,279,TSB Intermediary ,Fixed,2.89,60,4.84,72466.4891561817,12466.489156181704,26533.510843818294,14307.735422363832,1995.0,14461.489156181704
0,679,TSB Intermediary ,Fixed,2.89,60,4.84,72466.4891561817,12466.489156181704,26533.510843818294,14307.735422363832,1995.0,14461.489156181704
0,83,The Mortgage Works,Fixed,2.14,24,4.99,72483.97598905746,12483.975989057495,26516.024010942536,15678.142076166452,1980.0,14463.975989057495
0,489,The Mortgage Works,Fixed,2.14,24,4.99,72483.97598905746,12483.975989057495,26516.024010942536,15678.142076166452,1980.0,14463.975989057495
0,175,Post Office,Fixed,2.54,24,4.99,74309.68189653358,14309.681896533584,24690.318103466416,14377.459486371641,195.0,14504.681896533584
0,60,Platform,Tracker,2.04,24,4.74,73509.74696776409,13509.746967764084,25490.25303223591,15451.285191211822,999.0,14508.746967764084
0,465,Platform,Tracker,2.04,24,4.74,73509.74696776409,13509.746967764084,25490.25303223591,15451.285191211822,999.0,14508.746967764084
0,189,State Bank of India,Fixed,2.59,36,4.49,73522.44250855017,13522.442508550192,25477.55749144983,14611.906424895164,995.0,14517.442508550192
0,597,State Bank of India,Fixed,2.59,36,4.49,73522.44250855017,13522.442508550192,25477.55749144983,14611.906424895164,995.0,14517.442508550192
0,144,Metro Bank,Fixed,2.39,24,4.5,73547.48953359567,13547.48953359572,25452.510466404332,14926.699026647453,999.0,14546.48953359572
0,548,Metro Bank,Fixed,2.39,24,4.5,73547.48953359567,13547.48953359572,25452.510466404332,14926.699026647453,999.0,14546.48953359572
0,65,Leek United Building Society,Discount,2.05,24,5.44,73556.95467767522,13556.954677675243,25443.045322324775,15417.072910681016,995.0,14551.954677675243
0,66,Furness Building Society,Discount,2.05,24,5.54,73556.95467767522,13556.954677675243,25443.045322324775,15417.072910681016,995.0,14551.954677675243
0,474,Furness Building Society,Discount,2.05,24,5.54,73556.95467767522,13556.954677675243,25443.045322324775,15417.072910681016,995.0,14551.954677675243
0,41,Barclays,Tracker,1.85,24,4.74,72617.5203946934,12617.520394693469,26382.479605306595,16094.705888672901,1950.0,14567.520394693469
0,448,Barclays,Tracker,1.85,24,4.99,72617.5203946934,12617.520394693469,26382.479605306595,16094.705888672901,1950.0,14567.520394693469
0,40,HSBC,Tracker,1.84,24,5.0,72570.80865079667,12570.808650796698,26429.191349203335,16128.222948167633,1999.0,14569.808650796698
0,446,HSBC,Tracker,1.84,24,5.0,72570.80865079667,12570.808650796698,26429.191349203335,16128.222948167633,1999.0,14569.808650796698
0,200,Royal Bank of Scotland,Fixed,2.63,24,3.99,74574.39754645032,14574.397546450356,24425.602453549684,14192.127361828578,0.0,14574.397546450356
0,608,Royal Bank of Scotland,Fixed,2.63,24,3.99,74574.39754645032,14574.397546450356,24425.602453549684,14192.127361828578,0.0,14574.397546450356
0,247,Post Office,Fixed,2.78,36,4.99,74446.92254415332,14446.922544153309,24553.07745584668,13953.959192478484,195.0,14641.922544153309
0,177,HSBC,Fixed,2.54,24,5.0,74311.18767110992,14311.187671109905,24688.812328890082,14376.2977493704,349.0,14660.187671109905
0,584,HSBC,Fixed,2.54,24,5.0,74311.18767110992,14311.187671109905,24688.812328890082,14376.2977493704,349.0,14660.187671109905
0,592,Post Office,Fixed,2.58,24,4.99,74494.30998388788,14494.309983887837,24505.690016112116,14244.745767387254,195.0,14689.309983887837
0,203,The Mortgage Works,Fixed,2.64,24,4.49,74696.28808368066,14696.28808368064,24303.711916319342,14102.46200775557,0.0,14696.28808368064
0,611,The Mortgage Works,Fixed,2.64,24,4.49,74696.28808368066,14696.28808368064,24303.711916319342,14102.46200775557,0.0,14696.28808368064
0,94,The Mortgage Works,Fixed,2.19,24,4.99,72710.15621181531,12710.156211815323,26289.84378818469,15518.18272882395,1995.0,14705.156211815323
0,499,The Mortgage Works,Fixed,2.19,24,4.99,72710.15621181531,12710.156211815323,26289.84378818469,15518.18272882395,1995.0,14705.156211815323
0,269,BM Solutions,Fixed,2.88,60,4.84,72419.98137326201,12419.981373261995,26580.01862673799,14339.508773855387,2290.0,14709.981373261995
0,670,BM Solutions,Fixed,2.88,60,4.84,72419.98137326201,12419.981373261995,26580.01862673799,14339.508773855387,2290.0,14709.981373261995
0,690,Godiva Mortgages Limited,Fixed,2.95,120,4.74,72746.05196034833,12746.051960348286,26253.948039651674,14116.615020455696,1999.0,14745.051960348286
0,208,Principality Building Society,Fixed,2.65,24,4.9,74804.68614221901,14804.686142219018,24195.313857780988,14021.825846595288,0.0,14804.686142219018
0,330,Virgin Money,Fixed,3.39,60,4.99,74823.44424957238,14823.444249572343,24176.555750427622,12690.139587749434,0.0,14823.444249572343
0,743,Virgin Money,Fixed,3.39,60,4.99,74823.44424957238,14823.444249572343,24176.555750427622,12690.139587749434,0.0,14823.444249572343
0,153,The Mortgage Works,Fixed,2.44,36,4.99,72865.41461795408,12865.41461795408,26134.585382045916,15073.446900360374,1995.0,14860.41461795408
0,556,The Mortgage Works,Fixed,2.44,36,4.99,72865.41461795408,12865.41461795408,26134.585382045916,15073.446900360374,1995.0,14860.41461795408
0,213,Barclays,Fixed,2.67,24,4.99,74911.10263451959,14911.102634519611,24088.897365480414,13944.377528747826,0.0,14911.102634519611
0,619,Barclays,Fixed,2.67,24,4.99,74911.10263451959,14911.102634519611,24088.897365480414,13944.377528747826,0.0,14911.102634519611
0,327,BM Solutions,Fixed,3.35,60,4.84,74632.5922589455,14632.592258945526,24367.4077410545,12821.616262107593,295.0,14927.592258945526
0,674,Barclays,Fixed,2.89,36,4.99,74964.59101490719,14964.591014907222,24035.408985092814,13584.678719499665,0.0,14964.591014907222
0,218,Godiva Mortgages Limited,Fixed,2.69,24,4.74,74966.04306204147,14966.04306204169,24033.95693795853,13906.383821469515,0.0,14966.04306204169
0,165,Metro Bank,Fixed,2.49,24,4.5,74005.85476269765,14005.854762697683,24994.14523730235,14598.803806303351,999.0,15004.854762697683
0,572,Metro Bank,Fixed,2.49,24,4.5,74005.85476269765,14005.854762697683,24994.14523730235,14598.803806303351,999.0,15004.854762697683
0,223,Platform,Fixed,2.69,36,4.74,74006.83984489863,14006.83984489893,24993.160155101374,14267.805345626768,999.0,15005.83984489893
0,162,The Mortgage Works,Fixed,2.49,24,4.99,74079.42581383765,14079.425813837646,24920.574186162354,14542.67426009539,995.0,15074.425813837646
0,568,The Mortgage Works,Fixed,2.49,24,4.99,74079.42581383765,14079.425813837646,24920.574186162354,14542.67426009539,995.0,15074.425813837646
0,576,Tipton & Coseley Building Society Intermediaries,Fixed,2.49,36,5.49,73133.29938547657,13133.299385476577,25866.700614523434,14882.127862584293,1999.0,15132.299385476577
0,163,Furness Building Society,Fixed,2.49,24,5.54,74162.04453416474,14162.044534164761,24837.955465835257,14478.161758581036,995.0,15157.044534164761
0,569,Furness Building Society,Fixed,2.49,24,5.54,74162.04453416474,14162.044534164761,24837.955465835257,14478.161758581036,995.0,15157.044534164761
0,644,Platform,Fixed,2.74,36,4.74,74240.63264267061,14240.632642670616,24759.367357329393,14101.70591819746,999.0,15239.632642670616
0,127,Skipton Building Society,Tracker,2.3,24,4.94,74745.28169394544,14745.281693945393,24254.718306054565,14550.397089025106,495.0,15240.281693945393
0,534,Skipton Building Society,Tracker,2.3,24,4.94,74745.28169394544,14745.281693945393,24254.718306054565,14550.397089025106,495.0,15240.281693945393
0,51,The Mortgage Works,Tracker,1.99,24,4.99,73274.08191183863,13274.081911838657,25725.918088161372,15621.823703831804,1980.0,15254.081911838657
0,459,The Mortgage Works,Tracker,1.99,24,4.99,73274.08191183863,13274.081911838657,25725.918088161372,15621.823703831804,1980.0,15254.081911838657
0,238,The Mortgage Works,Fixed,2.74,36,4.99,74259.41081186221,14259.410811862226,24740.58918813779,14087.383324126671,995.0,15254.410811862226
0,643,The Mortgage Works,Fixed,2.74,36,4.99,74259.41081186221,14259.410811862226,24740.58918813779,14087.383324126671,995.0,15254.410811862226
0,53,The Mortgage Works,Tracker,1.99,24,4.99,73274.08191183863,13274.081911838657,25725.918088161372,15621.823703831804,1995.0,15269.081911838657
0,460,The Mortgage Works,Tracker,1.99,24,4.99,73274.08191183863,13274.081911838657,25725.918088161372,15621.823703831804,1995.0,15269.081911838657
0,130,HSBC,Tracker,2.34,24,5.0,74936.87293877205,14936.87293877205,24063.127061227948,14409.69334021366,349.0,15285.87293877205
0,536,HSBC,Tracker,2.34,24,5.0,74936.87293877205,14936.87293877205,24063.127061227948,14409.69334021366,349.0,15285.87293877205
0,55,Leeds Building Society ,Tracker,2.0,60,5.99,73321.16516531678,13321.165165316797,25678.83483468322,15587.785680234281,1999.0,15320.165165316797
0,462,Leeds Building Society ,Tracker,2.0,60,5.99,73321.16516531678,13321.165165316797,25678.83483468322,15587.785680234281,1999.0,15320.165165316797
0,101,Royal Bank of Scotland Intermediaries,Tracker,2.22,24,3.99,74363.31000413619,14363.310004136223,24636.68999586381,14830.116810173695,995.0,15358.310004136223
0,103,NatWest Intermediary Solutions,Tracker,2.22,24,4.49,74363.31000413619,14363.310004136223,24636.68999586381,14830.116810173695,995.0,15358.310004136223
0,509,Royal Bank of Scotland Intermediaries,Tracker,2.22,24,3.99,74363.31000413619,14363.310004136223,24636.68999586381,14830.116810173695,995.0,15358.310004136223
0,511,NatWest Intermediary Solutions,Tracker,2.22,24,4.49,74363.31000413619,14363.310004136223,24636.68999586381,14830.116810173695,995.0,15358.310004136223
0,518,Principality Building Society,Discount,2.25,24,4.9,74506.36048359066,14506.360483590639,24493.63951640934,14725.485373375152,895.0,15401.360483590639
0,131,BM Solutions,Tracker,2.34,24,4.84,74936.87293877205,14936.87293877205,24063.127061227948,14409.69334021366,495.0,15431.87293877205
0,537,BM Solutions,Tracker,2.34,24,4.84,74936.87293877205,14936.87293877205,24063.127061227948,14409.69334021366,495.0,15431.87293877205
0,289,Virgin Money,Fixed,2.99,36,4.99,75437.7689237245,15437.768923724465,23562.231076275493,13245.960976588929,0.0,15437.768923724465
0,697,Virgin Money,Fixed,2.99,36,4.99,75437.7689237245,15437.768923724465,23562.231076275493,13245.960976588929,0.0,15437.768923724465
0,108,The Mortgage Works,Tracker,2.24,24,4.49,74458.65182835683,14458.651828356793,24541.34817164317,14760.3976238966,995.0,15453.651828356793
0,515,The Mortgage Works,Tracker,2.24,24,4.49,74458.65182835683,14458.651828356793,24541.34817164317,14760.3976238966,995.0,15453.651828356793
0,253,TSB,Fixed,2.79,36,4.84,74482.56425635923,14482.564256359228,24517.435743640774,13929.166298309789,995.0,15477.564256359228
0,254,TSB Intermediary ,Fixed,2.79,36,4.84,74482.56425635923,14482.564256359228,24517.435743640774,13929.166298309789,995.0,15477.564256359228
0,654,TSB,Fixed,2.79,36,4.84,74482.56425635923,14482.564256359228,24517.435743640774,13929.166298309789,995.0,15477.564256359228
0,655,TSB Intermediary ,Fixed,2.79,36,4.84,74482.56425635923,14482.564256359228,24517.435743640774,13929.166298309789,995.0,15477.564256359228
0,64,HSBC,Tracker,2.04,24,5.0,73509.74696776409,13509.746967764084,25490.25303223591,15451.285191211822,1999.0,15508.746967764084
0,470,HSBC,Tracker,2.04,24,5.0,73509.74696776409,13509.746967764084,25490.25303223591,15451.285191211822,1999.0,15508.746967764084
0,197,Platform,Fixed,2.59,36,4.74,73541.07061208884,13541.070612088877,25458.929387911165,14597.854896650886,1999.0,15540.070612088877
0,341,Royal Bank of Scotland,Fixed,3.54,60,3.99,75542.73348835947,15542.733488359443,23457.266511640526,12193.938244074236,0.0,15542.733488359443
0,342,NatWest,Fixed,3.54,60,4.49,75542.73348835947,15542.733488359443,23457.266511640526,12193.938244074236,0.0,15542.733488359443
0,754,Royal Bank of Scotland,Fixed,3.54,60,3.99,75542.73348835947,15542.733488359443,23457.266511640526,12193.938244074236,0.0,15542.733488359443
0,755,NatWest,Fixed,3.54,60,4.49,75542.73348835947,15542.733488359443,23457.266511640526,12193.938244074236,0.0,15542.733488359443
0,194,TSB Intermediary ,Fixed,2.59,36,4.84,73548.52185350432,13548.521853504355,25451.478146495676,14592.188294791522,1995.0,15543.521853504355
0,602,TSB Intermediary ,Fixed,2.59,36,4.84,73548.52185350432,13548.521853504355,25451.478146495676,14592.188294791522,1995.0,15543.521853504355
0,258,The Mortgage Works,Fixed,2.84,24,4.49,75627.13745066275,15627.137450662734,23372.862549337253,13428.619137290378,0.0,15627.137450662734
0,660,The Mortgage Works,Fixed,2.84,24,4.49,75627.13745066275,15627.137450662734,23372.862549337253,13428.619137290378,0.0,15627.137450662734
0,76,The Mortgage Works,Tracker,2.09,24,4.99,73746.03492796257,13746.0349279626,25253.965072037434,15279.87479930657,1995.0,15741.0349279626
0,482,The Mortgage Works,Tracker,2.09,24,4.99,73746.03492796257,13746.0349279626,25253.965072037434,15279.87479930657,1995.0,15741.0349279626
0,614,Platform,Fixed,2.64,36,4.74,73773.65299642968,13773.65299642963,25226.34700357032,14433.188349159178,1999.0,15772.65299642963
0,80,Royal Bank of Scotland,Tracker,2.13,24,3.99,73935.51483373108,13935.514833731073,25064.485166268918,15142.117738501169,1995.0,15930.514833731073
0,82,NatWest,Tracker,2.13,24,4.49,73935.51483373108,13935.514833731073,25064.485166268918,15142.117738501169,1995.0,15930.514833731073
0,486,Royal Bank of Scotland,Tracker,2.13,24,3.99,73935.51483373108,13935.514833731073,25064.485166268918,15142.117738501169,1995.0,15930.514833731073
0,487,NatWest,Tracker,2.13,24,4.49,73935.51483373108,13935.514833731073,25064.485166268918,15142.117738501169,1995.0,15930.514833731073
0,274,The Mortgage Works,Fixed,2.89,24,4.99,75938.0154149292,15938.015414929223,23061.984585070793,13199.858482537682,0.0,15938.015414929223
0,675,The Mortgage Works,Fixed,2.89,24,4.99,75938.0154149292,15938.015414929223,23061.984585070793,13199.858482537682,0.0,15938.015414929223
0,587,Principality Building Society,Discount,2.55,24,4.9,75949.38501857429,15949.385018574307,23050.614981425708,13661.736154707689,0.0,15949.385018574307
0,264,BM Solutions,Fixed,2.84,36,4.84,74717.59358357232,14717.593583572332,24282.40641642768,13761.619772947413,1290.0,16007.593583572332
0,665,BM Solutions,Fixed,2.84,36,4.84,74717.59358357232,14717.593583572332,24282.40641642768,13761.619772947413,1290.0,16007.593583572332
0,160,The Melton Mowbray Building Society ,Discount,2.49,36,4.99,75658.95086119551,15658.950861195512,23341.04913880449,13877.029232790288,399.0,16057.950861195512
0,566,The Melton Mowbray Building Society ,Discount,2.49,36,4.99,75658.95086119551,15658.950861195512,23341.04913880449,13877.029232790288,399.0,16057.950861195512
0,681,Skipton Building Society,Fixed,2.92,24,4.94,76071.2614229658,16071.261422965794,22928.738577034193,13103.11210815937,0.0,16071.261422965794
0,93,Barclays,Tracker,2.19,24,4.74,74220.48579506781,14220.48579506773,24779.514204932188,14934.432475226951,1950.0,16170.48579506773
0,498,Barclays,Tracker,2.19,24,4.99,74220.48579506781,14220.48579506773,24779.514204932188,14934.432475226951,1950.0,16170.48579506773
0,182,Hinckley & Rugby Building Society,Discount,2.55,24,5.89,75949.38501857429,15949.385018574307,23050.614981425708,13661.736154707689,250.0,16199.385018574307
0,588,Hinckley & Rugby Building Society,Discount,2.55,24,5.89,75949.38501857429,15949.385018574307,23050.614981425708,13661.736154707689,250.0,16199.385018574307
0,172,Leek United Building Society,Fixed,2.51,24,5.44,74239.12352904947,14239.123529049484,24760.876470950534,14423.95985478981,1995.0,16234.123529049484
0,579,Leek United Building Society,Fixed,2.51,24,5.44,74239.12352904947,14239.123529049484,24760.876470950534,14423.95985478981,1995.0,16234.123529049484
0,176,HSBC,Tracker,2.54,24,5.0,75900.91550314578,15900.915503145774,23099.084496854222,13697.70690791355,349.0,16249.915503145774
0,583,HSBC,Tracker,2.54,24,5.0,75900.91550314578,15900.915503145774,23099.084496854222,13697.70690791355,349.0,16249.915503145774
0,97,Leeds Building Society ,Tracker,2.2,60,5.99,74268.06874452147,14268.0687445215,24731.93125547853,14899.69565341923,1999.0,16267.0687445215
0,504,Leeds Building Society ,Tracker,2.2,60,5.99,74268.06874452147,14268.0687445215,24731.93125547853,14899.69565341923,1999.0,16267.0687445215
0,191,Royal Bank of Scotland,Fixed,2.59,24,3.99,74389.61819662561,14389.618196625612,24610.38180337439,14325.215950944728,1995.0,16384.61819662561
0,599,Royal Bank of Scotland,Fixed,2.59,24,3.99,74389.61819662561,14389.618196625612,24610.38180337439,14325.215950944728,1995.0,16384.61819662561
0,291,Virgin Money,Fixed,2.99,24,4.99,76408.6131848806,16408.613184880625,22591.386815119404,12844.637155241868,0.0,16408.613184880625
0,699,Virgin Money,Fixed,2.99,24,4.99,76408.6131848806,16408.613184880625,22591.386815119404,12844.637155241868,0.0,16408.613184880625
0,209,Principality Building Society,Discount,2.65,24,4.9,76435.48801166503,16435.488011665067,22564.51198833497,13300.07682447559,0.0,16435.488011665067
0,193,NatWest,Fixed,2.59,24,4.49,74465.05492138203,14465.054921382078,24534.945078617966,14269.039107773498,1995.0,16460.054921382078
